TrialNames,Indiv,Trial,Speed,Amps,Angs,Freq,Position,Condition,Species,DaysPostAmp,SL,AmpsMax,NumPeaksOld,NumPeaks
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.006514876,0.600718355,3.116883117,25,Regen,Bspot,224,0.164904814,0.010885713,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.015165964,1.136144883,3.896103896,30,Regen,Bspot,224,0.164904814,0.016666457,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.020167282,1.64331611,3.896103896,35,Regen,Bspot,224,0.164904814,0.024861322,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.021615235,1.767931526,3.116883117,40,Regen,Bspot,224,0.164904814,0.025701309,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.018409499,1.531549349,4.675324675,45,Regen,Bspot,224,0.164904814,0.028740168,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.016213311,1.242289787,4.675324675,50,Regen,Bspot,224,0.164904814,0.027377471,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.025664518,1.464515088,4.675324675,55,Regen,Bspot,224,0.164904814,0.034592853,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.033016017,1.893915069,4.675324675,60,Regen,Bspot,224,0.164904814,0.042409357,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.032776746,2.010414499,3.896103896,65,Regen,Bspot,224,0.164904814,0.047645893,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.031031248,1.961532176,3.896103896,70,Regen,Bspot,224,0.164904814,0.04589806,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.023964708,1.435237212,3.896103896,75,Regen,Bspot,224,0.164904814,0.039272605,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.023369281,1.153778153,3.116883117,80,Regen,Bspot,224,0.164904814,0.02985042,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.017843333,0.825797339,3.116883117,85,Regen,Bspot,224,0.164904814,0.020697439,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.013148683,0.664803512,3.116883117,90,Regen,Bspot,224,0.164904814,0.018507884,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.012248881,0.533713591,3.116883117,95,Regen,Bspot,224,0.164904814,0.020485938,1.961038961,1.961038961
Bspot2018_010_GoPro_T90f_1250_617,Bspot2018_010,T90f,1.156475316,0.01073449,0.471499726,3.116883117,100,Regen,Bspot,224,0.164904814,0.020239285,1.961038961,1.961038961
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.017892637,2.590126961,2.330097087,0,Regen,Bspot,224,0.138705008,0.02435592,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.013199589,1.625302141,3.495145631,5,Regen,Bspot,224,0.138705008,0.017720009,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.013266032,1.656122673,2.912621359,10,Regen,Bspot,224,0.138705008,0.016282285,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.007979376,1.21825877,3.495145631,15,Regen,Bspot,224,0.138705008,0.014090636,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.005899994,0.591733118,2.912621359,20,Regen,Bspot,224,0.138705008,0.009746228,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.005584065,0.372280599,2.330097087,25,Regen,Bspot,224,0.138705008,0.006791364,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.004139227,0.395933477,2.912621359,30,Regen,Bspot,224,0.138705008,0.010904114,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.006494147,0.450391355,4.077669903,35,Regen,Bspot,224,0.138705008,0.012215897,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.007552054,0.489003856,2.912621359,40,Regen,Bspot,224,0.138705008,0.014157173,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.006636135,0.432697041,2.912621359,45,Regen,Bspot,224,0.138705008,0.014191587,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.005240411,0.371691677,3.495145631,50,Regen,Bspot,224,0.138705008,0.012655117,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.006028675,0.30616025,2.912621359,55,Regen,Bspot,224,0.138705008,0.010706418,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.007868507,0.3933469,2.912621359,60,Regen,Bspot,224,0.138705008,0.010670607,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.005453731,0.336996756,3.495145631,65,Regen,Bspot,224,0.138705008,0.009831914,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.006555507,0.367528503,3.495145631,70,Regen,Bspot,224,0.138705008,0.009228351,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.006762474,0.325535165,3.495145631,75,Regen,Bspot,224,0.138705008,0.0101641,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.00795928,0.405192347,2.912621359,80,Regen,Bspot,224,0.138705008,0.010791886,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.007816721,0.408161472,2.912621359,85,Regen,Bspot,224,0.138705008,0.011229854,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.009574714,0.465393675,3.495145631,90,Regen,Bspot,224,0.138705008,0.013594208,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.010702506,0.409250895,2.912621359,95,Regen,Bspot,224,0.138705008,0.016207822,1.844660194,1.980582524
Bspot2019_006_GoPro_T83_1625-701_000000,Bspot2019_006,T83_,0.565593237,0.015360078,0.540895079,3.495145631,100,Regen,Bspot,224,0.138705008,0.02067185,1.844660194,1.980582524
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.014662889,1.609383393,3.116883117,0,Regen,Bspot,224,0.097251478,0.02695631,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.010193177,1.213900018,3.896103896,5,Regen,Bspot,224,0.097251478,0.019026095,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.007130807,1.219616041,2.727272727,10,Regen,Bspot,224,0.097251478,0.016735521,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.013511092,1.201520314,1.948051948,15,Regen,Bspot,224,0.097251478,0.0144397,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.010699127,1.022355132,2.337662338,20,Regen,Bspot,224,0.097251478,0.014398397,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.009686911,0.879338612,3.116883117,25,Regen,Bspot,224,0.097251478,0.0139006,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.009688787,0.861814443,2.727272727,30,Regen,Bspot,224,0.097251478,0.012578411,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.00901568,0.714047895,2.727272727,35,Regen,Bspot,224,0.097251478,0.012731872,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.008510635,0.694567362,2.727272727,40,Regen,Bspot,224,0.097251478,0.013356453,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.008003156,0.875605896,2.727272727,45,Regen,Bspot,224,0.097251478,0.014407583,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.011759109,0.671252499,2.337662338,50,Regen,Bspot,224,0.097251478,0.01578263,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.011747311,0.935206671,2.337662338,55,Regen,Bspot,224,0.097251478,0.016970686,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.012828472,0.891814667,2.337662338,60,Regen,Bspot,224,0.097251478,0.018377821,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.010022036,0.615907185,2.337662338,65,Regen,Bspot,224,0.097251478,0.015724661,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.011673975,0.657756299,1.948051948,70,Regen,Bspot,224,0.097251478,0.014757686,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.010729077,0.526940567,1.948051948,75,Regen,Bspot,224,0.097251478,0.014058049,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.005784633,0.522684413,2.727272727,80,Regen,Bspot,224,0.097251478,0.013346009,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.007358517,0.459745534,2.337662338,85,Regen,Bspot,224,0.097251478,0.010795364,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.008481962,0.422297353,1.948051948,90,Regen,Bspot,224,0.097251478,0.013916834,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.011285717,0.620301118,1.948051948,95,Regen,Bspot,224,0.097251478,0.027061585,1.688311688,1.564935065
Bspot2019_006_GoPro_T84_1627-556_000000,Bspot2019_006,T84_,0.378901862,0.008737226,0.452973614,3.506493506,100,Regen,Bspot,224,0.097251478,0.0293109,1.688311688,1.564935065
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.009851292,2.031727525,2.666666667,0,Regen,Bspot,224,0.078384516,0.030992805,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.014682537,3.672035718,4,5,Regen,Bspot,224,0.078384516,0.048551339,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.014090831,2.667220152,4.266666667,10,Regen,Bspot,224,0.078384516,0.052729594,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.016958591,3.447054864,4.266666667,15,Regen,Bspot,224,0.078384516,0.044023902,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.013771399,2.338232776,4.266666667,20,Regen,Bspot,224,0.078384516,0.04350823,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.013498031,2.915374734,4.266666667,25,Regen,Bspot,224,0.078384516,0.043581343,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.01708486,2.098796289,4.533333333,30,Regen,Bspot,224,0.078384516,0.048699541,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.020920849,2.327564497,4.8,35,Regen,Bspot,224,0.078384516,0.0515114,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.019628035,1.879084187,4.533333333,40,Regen,Bspot,224,0.078384516,0.047247128,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.026518015,1.840427921,4,45,Regen,Bspot,224,0.078384516,0.039609657,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.020212262,1.559290031,4.266666667,50,Regen,Bspot,224,0.078384516,0.039295368,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.01817395,1.45218239,3.466666667,55,Regen,Bspot,224,0.078384516,0.029797725,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.01847835,1.399408836,3.466666667,60,Regen,Bspot,224,0.078384516,0.049378646,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.021931228,1.419323709,2.933333333,65,Regen,Bspot,224,0.078384516,0.061726703,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.008843806,0.733539264,3.466666667,70,Regen,Bspot,224,0.078384516,0.066289052,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.007663657,0.515630674,3.2,75,Regen,Bspot,224,0.078384516,0.076981502,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.015794241,1.014832117,2.133333333,80,Regen,Bspot,224,0.078384516,0.07016041,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.014799407,0.943447047,2.133333333,85,Regen,Bspot,224,0.078384516,0.062882634,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.008312312,1.301861111,2.4,90,Regen,Bspot,224,0.078384516,0.05059518,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.011631092,0.735849688,2.4,95,Regen,Bspot,224,0.078384516,0.047534134,1.537777778,1.973333333
Bspot2019_009_GoPro_T85_1491-755_000000,Bspot2019_009,T85_,0.376245679,0.047498744,2.953739648,2.133333333,100,Regen,Bspot,224,0.078384516,0.078095691,1.537777778,1.973333333
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.019598749,4.112622445,2.43902439,0,Regen,Bspot,224,0.047809882,0.044721072,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.013927403,3.656978003,2.195121951,5,Regen,Bspot,224,0.047809882,0.029550635,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.013371105,2.289980271,2.195121951,10,Regen,Bspot,224,0.047809882,0.019550138,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.009968354,0.951410904,2.682926829,15,Regen,Bspot,224,0.047809882,0.018269734,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.008036139,1.26239653,1.951219512,20,Regen,Bspot,224,0.047809882,0.017607014,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.00549967,1.333245705,2.682926829,25,Regen,Bspot,224,0.047809882,0.016925949,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.007002523,0.710695965,3.658536585,30,Regen,Bspot,224,0.047809882,0.016780357,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.004713001,0.696259735,3.170731707,35,Regen,Bspot,224,0.047809882,0.016282928,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.007768478,0.682557151,3.414634146,40,Regen,Bspot,224,0.047809882,0.015087281,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.008184367,0.97051772,3.414634146,45,Regen,Bspot,224,0.047809882,0.017065245,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.010721921,1.194741679,2.682926829,50,Regen,Bspot,224,0.047809882,0.021166457,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.016036895,1.337078354,1.707317073,55,Regen,Bspot,224,0.047809882,0.022480752,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.011054453,1.255761065,2.195121951,60,Regen,Bspot,224,0.047809882,0.02232888,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.007893947,1.181390338,3.170731707,65,Regen,Bspot,224,0.047809882,0.019445782,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.00647608,1.264689375,3.414634146,70,Regen,Bspot,224,0.047809882,0.017593516,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.006652383,0.813638274,3.902439024,75,Regen,Bspot,224,0.047809882,0.012519883,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.007338808,0.56647206,4.390243902,80,Regen,Bspot,224,0.047809882,0.011225047,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.00446456,0.437747314,4.87804878,85,Regen,Bspot,224,0.047809882,0.010194552,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.00389672,0.46790947,4.634146341,90,Regen,Bspot,224,0.047809882,0.009841702,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.006476091,0.46988609,3.658536585,95,Regen,Bspot,224,0.047809882,0.012326169,0.707317073,2.06097561
Bspot2019_009_GoPro_T86_1411-375_000000,Bspot2019_009,T86_,0.233218939,0.008665942,1.008594344,1.707317073,100,Regen,Bspot,224,0.047809882,0.018970023,0.707317073,2.06097561
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.023794932,3.426886336,1.340782123,0,Regen,Bspot,224,0.107073121,0.038884432,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.020465316,3.425862613,2.011173184,5,Regen,Bspot,224,0.107073121,0.032635362,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.018503461,2.755512326,2.681564246,10,Regen,Bspot,224,0.107073121,0.027579707,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.018292156,2.508542744,2.681564246,15,Regen,Bspot,224,0.107073121,0.032685013,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.0120642,1.346327859,2.346368715,20,Regen,Bspot,224,0.107073121,0.020112161,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.008023958,0.672582575,2.681564246,25,Regen,Bspot,224,0.107073121,0.016071748,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.006467177,0.481327136,3.351955307,30,Regen,Bspot,224,0.107073121,0.022258628,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.005262185,0.57175972,3.687150838,35,Regen,Bspot,224,0.107073121,0.015157484,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.010564595,0.743722883,3.016759777,40,Regen,Bspot,224,0.107073121,0.01778809,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.013734396,0.846428479,2.011173184,45,Regen,Bspot,224,0.107073121,0.022383342,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.014221752,0.82892663,3.016759777,50,Regen,Bspot,224,0.107073121,0.025825432,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.012488434,0.812398749,3.016759777,55,Regen,Bspot,224,0.107073121,0.027889003,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.015140503,0.963708107,2.011173184,60,Regen,Bspot,224,0.107073121,0.027980532,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.018625019,1.02205739,2.346368715,65,Regen,Bspot,224,0.107073121,0.027332968,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.023735758,1.131152964,2.011173184,70,Regen,Bspot,224,0.107073121,0.028715611,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.019517369,1.090327995,2.346368715,75,Regen,Bspot,224,0.107073121,0.03953243,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.015967033,0.870799216,2.346368715,80,Regen,Bspot,224,0.107073121,0.030500088,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.012359654,0.831396131,2.681564246,85,Regen,Bspot,224,0.107073121,0.024771957,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.014640632,0.709099257,2.346368715,90,Regen,Bspot,224,0.107073121,0.020896602,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.013813892,0.676637838,2.346368715,95,Regen,Bspot,224,0.107073121,0.023646569,1.648044693,1.737430168
Bspot2019_009_GoPro_T87_1700-568_000000,Bspot2019_009,T87_,0.394794749,0.012198011,1.046020309,2.681564246,100,Regen,Bspot,224,0.107073121,0.03138727,1.648044693,1.737430168
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.01450597,1.771281826,2.083333333,0,Regen,Bspot,224,0.070934628,0.02084315,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.014580079,1.589517853,2.5,5,Regen,Bspot,224,0.070934628,0.020211654,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.011811798,1.39648614,2.5,10,Regen,Bspot,224,0.070934628,0.022548085,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.009235679,0.874491291,3.333333333,15,Regen,Bspot,224,0.070934628,0.022706888,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.006494509,0.58414975,3.75,20,Regen,Bspot,224,0.070934628,0.017248906,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.007891791,0.588186057,3.75,25,Regen,Bspot,224,0.070934628,0.012094745,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.008353035,0.600353612,5,30,Regen,Bspot,224,0.070934628,0.01588266,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.007085246,0.59067779,4.583333333,35,Regen,Bspot,224,0.070934628,0.017642299,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.008786405,0.601339925,3.75,40,Regen,Bspot,224,0.070934628,0.016947322,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.010347321,0.621307881,3.333333333,45,Regen,Bspot,224,0.070934628,0.015612511,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.010005718,0.559986958,4.166666667,50,Regen,Bspot,224,0.070934628,0.012115247,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.007728326,0.551809031,4.166666667,55,Regen,Bspot,224,0.070934628,0.009642241,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.006928182,0.400881544,2.916666667,60,Regen,Bspot,224,0.070934628,0.00880878,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.0059094,0.404525838,2.083333333,65,Regen,Bspot,224,0.070934628,0.008672417,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.006991723,0.356718624,2.083333333,70,Regen,Bspot,224,0.070934628,0.007427914,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.007118137,0.354384889,2.083333333,75,Regen,Bspot,224,0.070934628,0.009531398,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.007445492,0.327947711,2.083333333,80,Regen,Bspot,224,0.070934628,0.011497087,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.008737882,0.377511822,1.666666667,85,Regen,Bspot,224,0.070934628,0.012230998,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.011086747,0.461988851,1.25,90,Regen,Bspot,224,0.070934628,0.013578516,1.9375,2.104166667
Bspot2019_009_GoPro_T88_2286-633_000000,Bspot2019_009,T88_,0.35467314,0.01393149,0.5549638,1.25,95,Regen,Bspot,224,0.070934628,0.014981227,1.9375,2.104166667
